nama_dokumen,kalimat,index,important,conjunction,length,words_in_title,position,cue_words
Kualifikasi_I Komang Sugiartha.txt,"(2021) membentuk model Hybrid penggabungan MM-HPA dan GAN-HPA untuk mening- katkan proses prediksi di pasar saham, Soleymani and Paquet (2022) me- lakukan pendekatan yang didasarkan pada persamaan stokastik, integral ja- lur Feynman-Dirac, deep Bayesian networks, dan temporal generative adversarial neural networks (t-GAN) untuk prediksi harga saham jangka panjang dan Husein et al.",8,1,0,50,0.09090909090909091,0.8,0
Kualifikasi_I Komang Sugiartha.txt,(2019) mengembangkan model prediksi berbasis Generative Adversarial Networks (GAN) untuk melakukan prediksi penjualan obat di Rumah Sakit.,9,1,1,19,0.4,0.9,1
Kualifikasi_I Komang Sugiartha.txt,Tabel 2.2 tertera ringkasan penelitian terkait topik bahasan dan metode yang digunakan pada model prediksi berbasis Generative Adversarial Networks (GAN).,10,1,0,23,0.3333333333333333,1,0
Utami Lestari_Kualifikasi.txt,berdasarkan penelitian telaah pustaka yang telah dilakukan dapat disimpulkan bahwa proses telaah sejawat dapat dilakukan secara otomatis dengan bantuan teknologi kecerdasan buatan.,0,1,1,20,0.0,1,2
Utami Lestari_Kualifikasi.txt,beberapa penelitian sebelumnya telah membahas mengenai penggunaan kecerdasan buatan terutama menggunakan model bahasa besar.,1,1,1,15,0.0,0.8888888888888888,1
Utami Lestari_Kualifikasi.txt,berdasarkan pemaparan tersebut maka terdapat peluang untuk dilakukan pengembangan platform tinjauan artikel ilmiah dalam bidang ilmu computer dengan menggunakan model bahasa besar.,2,1,1,23,0.10526315789473684,0.7777777777777778,1
Utami Lestari_Kualifikasi.txt,2.6 peer review peer review process adalah proses di mana jurnal menilai kualitas naskah sebelum diterbitkan ditinjau oleh para ahli yang relevan di bidangnya untuk mereview dan mengomentari naskah yang diterima.,3,1,0,27,0.041666666666666664,0.6666666666666667,0
Utami Lestari_Kualifikasi.txt,proses ini bertujuan untuk membantu editor menentukan apak ah naskah harus diterbitkan dalam jurnal.,4,1,1,15,0.0,0.5,0
Utami Lestari_Kualifikasi.txt,poin penting dalam peer review process 1. naskah yang dikirimkan ke jurnal terlebih dahulu melalui penyaringan awal oleh tim editorial.,5,1,1,21,0.0,0.5555555555555556,0
Utami Lestari_Kualifikasi.txt,2. naskah yang lolos pemeriksaan akan dikirim pada minimal dua peer reviewer untuk ditinjau.,6,1,1,15,0.06666666666666667,0.6666666666666666,0
Utami Lestari_Kualifikasi.txt,3. peer reviewer secara independen membuat rekomendasi kepada editor jurnal apakah naskah harus ditolak atau diterima dengan atau tanpa revisi.,7,1,0,20,0.0,0.7777777777777778,0
Utami Lestari_Kualifikasi.txt,4. editor jurnal mempertimbangkan semua umpan balik dari peer reviewer dan membuat keputusan untuk menerima atau menolak naskah.,8,1,0,19,0.0,0.8888888888888888,0
Utami Lestari_Kualifikasi.txt,5. peer review process untuk publikasi jurnal pada dasarnya adalah mekanisme kendali mutu dimana para ahli mengevaluasi naskah yang bertujuan untuk memastikan kualitas dari naskah yang diterbitkan.,9,1,1,25,0.0,1,0
Robert_Kualifikasi.txt,pada tahun 2010 dilakukan penelitian tentang pengenalan enam jenis ekspresi wajah otomatis menggunakan gabor filter dan k nearest neighbor knn ou bai pei ma liu 2010 .,0,1,0,26,0.11538461538461539,1,0
Robert_Kualifikasi.txt,pada tahun 2009 dilakukan pembelajaran komprehensif tentang pengenalan ekspresi wajah menggunakan local binary pattern lbp yang digabung adaboost untuk melakukan ekstrasi fitur.,1,1,1,23,0.14285714285714285,0.9090909090909091,0
Robert_Kualifikasi.txt,hasil dari lbp adaboost digunakan sebagai input model svm yang digunakan untuk mengenali ekspresi wajah shan et al.,2,1,1,18,0.15789473684210525,0.8181818181818181,1
Robert_Kualifikasi.txt,2009 .,3,1,1,2,0.0,0.7272727272727273,0
Robert_Kualifikasi.txt,pada tahun 2011 dilakukan pengembangan metode ekstrasi fitur local monotonic pattern lmp untuk pengenalan ekspresi wajah.,4,1,1,17,0.2222222222222222,0.6363636363636364,1
Robert_Kualifikasi.txt,hasil dari lmp kemudian digunakan sebagai input 46 model svm.,5,1,1,11,0.06666666666666667,0.5,1
Robert_Kualifikasi.txt,pada tahun 2019 dikembangkan sebuah model dl mnn yang memanfaatkan opening dari morfologi matematika untuk mengklasifikasi angka dan rambu lalu lintas shen et al.,6,1,0,25,0.13043478260869565,0.5454545454545454,1
Robert_Kualifikasi.txt,2019 .,7,1,1,2,0.0,0.6363636363636364,0
Robert_Kualifikasi.txt,pada tahun 2020 dilakukan penelitian pengenalan ekspresi wajah menggunakan local binary pattern lbp sebagai ekstrasi fitur cnn dan svm sebagai model machine learning ravi yadhukrishna prithviraj 2020 .,8,1,0,26,0.16,0.7272727272727273,0
Robert_Kualifikasi.txt,pada tahun 2023 dilakukan pengenalan ekspresi wajah menggunakan histogram based feature descriptor untuk ekstrasi fitur dan knn sebagai model pengenalan wajah eleyan 2023 .,9,1,0,21,0.21052631578947367,0.8181818181818182,0
Robert_Kualifikasi.txt,pada tahun yang sama 2023 dilakukan penelitian pembentukan skenario dataset menggunakan lbp local monotonic pattern dan viola jones vja sebagai ekstrasi fitur dan cnn svm sebagai model pengenalan ekspresi wajah.,10,1,0,29,0.15384615384615385,0.9090909090909091,0
Robert_Kualifikasi.txt,pada tahun ini 2024 akan diajukan penelitian pengembangan model klasifikasi morphological neural network untuk sisitem pengenalan ekspresi wajah .,11,1,1,19,0.6428571428571429,1,1
Alifurrohman_Kualifikasi.txt,berdasarkan tabel perbandingan di atas dapat diketahui berbagai perbedaan pada masing masing penelitian.,0,1,1,13,0.0,1,0
Alifurrohman_Kualifikasi.txt,mode l permasalahan pada penelitian terdahulu terbagi menja di beberapa model yaitu dynamic vehicle routing problem dvrp dynamic vehicle routi ng problem with time window s dvrp tw capacited vehicle routing problem cvrp heterogeounus capac ited vehicle routing problem hcvrp trave l salesman problem tsp.,1,1,1,34,0.2571428571428571,0.875,0
Alifurrohman_Kualifikasi.txt,terkait fokus permasalahan yang diambil pada berbagai penelitian mulai dari permintaan pelangg an yang tidak pasti keadaan lalu lintas dan terkait kendaraan yang diguna kan pada proses pengirim an.,2,1,0,25,0.0,0.75,0
Alifurrohman_Kualifikasi.txt,penyelesaian dilakukan dengan menggun akan metaheuristi k dianta ranya hybrid brain storm optimi zation bso ant colony optimizat ion dan yang lainnya .,3,1,0,23,0.0,0.625,0
Alifurrohman_Kualifikasi.txt,pengga bunga n algorit ma juga dilakuka n pada beberapa penelitian terdahulu seperti hybrid antara brain strom optimizat ion dengan ant colony optimization.,4,1,1,23,0.0,0.5,0
Alifurrohman_Kualifikasi.txt,pengguna an machine learning yaitu reinforcement learning deep reinforcement learning dan deep qnetwork digunaka n pada berbagai penelitian sebab memil iki kelebiha n yaitu lebih optimal pada data yang banyak.,5,1,0,24,0.10344827586206896,0.625,0
Alifurrohman_Kualifikasi.txt,multi attention juga digunaka n pada penyelesaian permasalahan optimasi rute dan menunjuk an hasil yang optimal.,6,1,0,17,0.08,0.75,1
Alifurrohman_Kualifikasi.txt,pada penelitian selanjut nya fokus penelitian pada model masa lah dynamic vehicle routing problem with time windows dvrp tw dengan fokus terhadap ketidakpastian jalan raya serta ketidakpastian pelangga n yang berubahubah dimana pada prose s pengiriman ke pelangga n terdapat jende la waktu atau batasan waktu pengirim an sampai ke pelangga n. pada penelitian terdahulu hanya fokus pada salah satu saja seperti hanya fokus pada pelangga n yang tidak pasti atau ketidakpastian jalan raya.,7,1,0,51,0.2857142857142857,0.875,0
Alifurrohman_Kualifikasi.txt,penyelesaian dilakukan dengan mengguna kan deep reinforcement learning pada hal ini mengguna kan metode deep qnetwork dqn dengan mengga bungk an multi header attention kedalam a rsitektur dqn.,8,1,1,24,0.1,1,0
Tatya Atyanti Paramastri_Kualifikasi.txt,berdasarkan penelitian di atas permasalahan pada klasifikasi batik biasanya berasal dari dataset yang kurang mendukung.,0,1,1,16,0.11764705882352941,1,0
Tatya Atyanti Paramastri_Kualifikasi.txt,selain itu warna citra rgb bukanlah faktor penting pada klasifikasi motif batik pada daerah tertentu yang memiliki warna seragam.,1,1,1,18,0.23529411764705882,0.9,0
Tatya Atyanti Paramastri_Kualifikasi.txt,selanjutnya deteksi tepi dilakukan untuk meningkatkan akurasi.,2,1,1,8,0.0,0.8,1
Tatya Atyanti Paramastri_Kualifikasi.txt,namun karena deteksi tepi membuat citra menjadi grayscale maka sebaiknya hanya dilakukan pada klasifikasi motif batik dari satu daerah.,3,1,0,20,0.26666666666666666,0.7,0
Tatya Atyanti Paramastri_Kualifikasi.txt,berdasarkan penelitian tersebut klasifikasi citra berbasis kuantum dapat dilakukan dengan menggunakan komputer pribadi baik komputer klasik atau terhubung dengan komputer kuantum.,4,1,0,18,0.16666666666666666,0.6,0
Tatya Atyanti Paramastri_Kualifikasi.txt,kedua pilihan tersebut memiliki kelebihan dan kekurangannya masingmasing.,5,1,0,9,0.0,0.5,0
Tatya Atyanti Paramastri_Kualifikasi.txt,masalah yang masih dihadapi oleh penggunaan komputasi kuantum saat ini adalah kecepatan maka dari itu banyak jurnal yang mengabaikan kompleksitas waktu.,6,1,1,21,0.05263157894736842,0.6,0
Tatya Atyanti Paramastri_Kualifikasi.txt,selain itu untuk menyesuaikan dengan kemampuan perangkat yang digunakan citra yang akan diproses harus mengalami downscaling dan dataset yang digunakan tidak dapat dalam jumlah yang sangat besar.,7,1,0,24,0.05263157894736842,0.7,0
Tatya Atyanti Paramastri_Kualifikasi.txt,berdasarkan penelitian didapatkan hasil bahwa deteksi tepi canny memberikan hasil yang lebih baik dibandingkan sobel prewitt robert.,8,1,1,17,0.0,0.8,1
Tatya Atyanti Paramastri_Kualifikasi.txt,hal ini dikarenakan operator canny mempunyai beberapa tahap deteksi tepi yang tidak dimiliki oleh operator lain sehingga dapat menghasilkan tepi yang lebih jelas.,9,1,0,21,0.0,0.9,1
Tatya Atyanti Paramastri_Kualifikasi.txt,penerapan komputasi kuantum pada detekti tepi terbukti dapat menghasilkan deteksi tepi yang lebih baik dibandingkan dengan deteksi tepi canny klasik dengan mendeteksi lebih banyak tepi dibandingkan deteksi tepi klasik berdasarkan jumlah tepi yang dihasilkan.,10,1,1,23,0.045454545454545456,1,1
Miftakhul Zaen_KUALIFIKASI.txt,dbscan dilakukan untuk meningkatkan kemampuan dbscan dalam pengelompokan yang besar seperti yang dilakukan oleh chen et a l. 2021 chen et al.,0,1,1,18,0.06666666666666667,1,1
Miftakhul Zaen_KUALIFIKASI.txt,2019 de mou ra ventorim et al.,1,1,1,8,0.0,0.9285714285714286,0
Miftakhul Zaen_KUALIFIKASI.txt,202 1 huang et al.,2,1,1,6,0.0,0.8571428571428572,0
Miftakhul Zaen_KUALIFIKASI.txt,2023 karena salah satu kelemahan dari algoritma dbscan yaitu kurang efektif dalam mengelompokkan dataset besa r. oleh karena itu dilakuk an pengembangan untuk dapat mengelompokkan dataset besar.,3,1,0,25,0.17647058823529413,0.7857142857142857,1
Miftakhul Zaen_KUALIFIKASI.txt,selain itu perkemban gan dbscan juga dilakuk an untuk dapat mengelompokkan data stream yang dimana data stream selalu berubah ubah karena data stream bersifat real time seperti yang dilakukan oleh bechini et al.,4,1,0,29,0.047619047619047616,0.7142857142857143,0
Miftakhul Zaen_KUALIFIKASI.txt,2020 .,5,1,1,2,0.0,0.6428571428571428,0
Miftakhul Zaen_KUALIFIKASI.txt,hasil penelitian yang dilakukan oleh chen et al.,6,1,1,9,0.0,0.5714285714285714,1
Miftakhul Zaen_KUALIFIKASI.txt,2019 menunjukkan ba hwa knn block dbscan memilik i akura si yang tinggi dan perf orma yang lebih berdasarkan tab el 2.1 penelitian terdahu lu dapat diketahui perkembangan baik dibandingkan varian dbscan lainnya termasuk ρ approximate dbscan dan anydbc terutama dalam kecepatan proses klastering tanpa mengor bankan akurasi .,7,1,0,45,0.05714285714285714,0.5,1
Miftakhul Zaen_KUALIFIKASI.txt,selain itu penelitian yang dilakukan oleh de moura ventorim et al.,8,1,1,12,0.0,0.5714285714285714,0
Miftakhul Zaen_KUALIFIKASI.txt,2021 dengan mengembangkan algoritma birchscan hasil pe nelitian menunjukkan bahwa birchscan efektif dalam memproses dataset besar dengan hasil yang serupa dengan dbscan tetapi dengan pemrosesan waktu yang lebih cepat.,9,1,0,24,0.1875,0.6428571428571429,2
Miftakhul Zaen_KUALIFIKASI.txt,selain itu p enelitian yang dilakukan oleh chen et al.,10,1,1,11,0.0,0.7142857142857143,0
Miftakhul Zaen_KUALIFIKASI.txt,2021 dengan mengembangkan algoritma block dbscan menunjukkan bahwa bloc kdbscan mengungguli varian dbscan lainnya seperti nq dbscan dan ρ approximate dbscan dalam hal kecepatan d an akurasi menjadikannya pendekatan yang menjanjikan untuk analisis dataset besar.,11,1,0,33,0.125,0.7857142857142857,1
Miftakhul Zaen_KUALIFIKASI.txt,selain itu penelitian yang dilakukan oleh huang et al.,12,1,1,10,0.0,0.8571428571428571,0
Miftakhul Zaen_KUALIFIKASI.txt,2021 dengan mengembangkan algoritma grit dbscan menunjukkan bahwa grit dbscan memi liki kompleksitas waktu linier terhadap ukuran dataset dan men awarkan kinerja y ang lebih baik dibandingkan algoritma dbscan klasik .,13,1,0,27,0.14285714285714285,0.9285714285714286,1
Miftakhul Zaen_KUALIFIKASI.txt,berdasarkan pada tujuan pengembangan algoritma dbscan yang telah dilakukan pad a penelitian terdahulu yaitu untuk menjaw ab kelemahan dari algoritma dbscan yang kurang efektif da lam mengelompokkan data set besar peneliti tertarik untuk mengembang kan algoritma dbscan dengan memanfaatkan komputasi kuantum untuk m engelo mpokkan data supplier .,14,1,1,40,0.19230769230769232,1,1
Armando Tirta Dwilaga_Kualifikasi.txt,berdasarkan tabel 2.,0,1,1,4,0.0,1,0
Armando Tirta Dwilaga_Kualifikasi.txt,2 state of the art maka dapat disimpulkan mengenai kebaruan yang dapat diambil dari penelitian dengan topik peng ukuran kualitas melalui klasifikasi.,1,1,1,22,0.13043478260869565,0.9545454545454546,1
Armando Tirta Dwilaga_Kualifikasi.txt,ditemukan dari referensi referensi terkait yang dibagi menjadi kelompok objek data pertama adalah ban dan pendukung seperti roda dan sekrup bahwa convolutional neural networks cnn menjadi model yang paling banyak sekali digunakan.,2,1,0,29,0.16,0.9090909090909091,0
Armando Tirta Dwilaga_Kualifikasi.txt,adapun pengelompokan dalam ketertarikan pengambilan topik penelitian ini berdasarkan referensi penelitian terdahulu di mana diketahui pertama berdas arkan penerapan convolutional neural networks cnn dalam industri untuk menemukan cacat pada barang barang seperti ban roda dan sekrup dengan teknik teknik yang digunakan dalam penelitian jenis ini dapat dipelajari dan diterapkan pada situasi khusus produk ban karena dilatarbelakangi beberapa penelitia n bahwa cacat ban seperti retak dan serpihan yang lolos dapat menimbulkan risiko keselamatan dan mempengaruhi keselamatan berkendara kendaraan.,3,1,0,60,0.1111111111111111,0.8636363636363636,0
Armando Tirta Dwilaga_Kualifikasi.txt,kedua adalah penggunaan convolutional neural networks cnn dalam pemeriksaan visual yang telah banyak digunakan dalam sistem inspeksi visual untuk mendeteksi mengklasifikasikan dan mengidentifikasi objek dan fitur dalam gambar.,4,1,0,25,0.17391304347826086,0.8181818181818181,0
Armando Tirta Dwilaga_Kualifikasi.txt,penelitian sebelumnya di bidang ini dapat memberikan wawasan tentang bagaimana convolutional neural networks cnn dapat diterapkan untuk menganalisis gambar produk ban dan melakukan pengukuran kualitas.,5,1,0,25,0.3684210526315789,0.7727272727272727,0
Armando Tirta Dwilaga_Kualifikasi.txt,ketiga segmentasi citra metode penting dalam analisis gambar untuk pengukuran kualitas adalah segmentasi gambar.,6,1,1,13,0.1111111111111111,0.7272727272727273,0
Armando Tirta Dwilaga_Kualifikasi.txt,penelitian sebelumnya mengenai segmentasi gambar dapat menawarkan strategi dan teknik yang dapat digunakan untuk mengisolasi daerah yang signifikan atau bermasalah dalam foto produk ban.,7,1,0,23,0.08695652173913043,0.6818181818181819,0
Armando Tirta Dwilaga_Kualifikasi.txt,keempat analisis dan klasifikasi f itur penelitian terkait analisis dan klasifikasi ciri ciri pada barang manufaktur dapat menjadi sumber inspira si untuk memahami ciri ciri yang relevan dengan produk dan bagaimana menerapkan teknik klasifikasi untuk menentukan kualitas.,8,1,0,29,0.10344827586206896,0.6363636363636364,0
Armando Tirta Dwilaga_Kualifikasi.txt,penggunaan dataset pada literature ada beberapa splitting data yang dilakukan yaitu pertama 80 training data 20 validation data kedua 80 training data 10 validation data 10 testing data ketiga 70 training data 0 validation data 10 testing data keempat 60 training data 20 validation data 20 testing data.,9,1,1,25,0.0,0.5909090909090908,0
Armando Tirta Dwilaga_Kualifikasi.txt,penggunaan batch size 4 10 20 16 32 64 150 256 .,10,1,1,12,0.0,0.5454545454545454,0
Armando Tirta Dwilaga_Kualifikasi.txt,penggunaan layer coonvolutional 2 3 5 7 22 layer pooling 2 3 5 .,11,1,1,10,0.0,0.5,0
Armando Tirta Dwilaga_Kualifikasi.txt,penggunaan learning rate 0.01 0.001 0.0001 0.000001 .,12,1,1,8,0.0,0.5454545454545454,0
Armando Tirta Dwilaga_Kualifikasi.txt,penggunaan epoch 10 20 30 100 120 200. penggunaan nilai dropout 0.1 0.2 0.5. penggunaan input size 256x256 127x127 900x900 50x50 64x64 .,13,1,1,21,0.0,0.5909090909090909,0
Armando Tirta Dwilaga_Kualifikasi.txt,penelitian yang dilakukan oleh vasan sridharan sreelatha vaithiyanatha 2023 melakukan perbandingan dilakukan untuk pretrained model vgg 16 googlenet alexnet resnet 50. permasalahan yang ditimbulkan oleh masing masing jurnal referensi dominan seperti dalam beberapa penelitian yang menggambarkan dominansi permasalahan seperti wang guo lu et al 2019 permasalahan penggunaan algoritma convolutional neural networks cnn dengan arsitektur convolutional pooling fully convolutional network mungkin tidak sensitif terhadap cacat kecil pada gambar ban seperti gelembung karena hilangnya detail yang disebabkan oleh operasi pengumpulan data.,14,1,0,66,0.1111111111111111,0.6363636363636364,0
Armando Tirta Dwilaga_Kualifikasi.txt,dilanjutkan oleh penelitian wu jiao sun et al 2021 penelitian ini mengakui bahwa hasil deteksi cacat gelembung sedikit buruk dan menyarankan penelitian lebih lanjut dengan menggunakan kombinasi metode deteksi langsung dan tidak langsung.,15,1,0,29,0.0,0.6818181818181818,1
Armando Tirta Dwilaga_Kualifikasi.txt,li fan zhang et al 2021 menyatakan meskipun algoritma ini berhasil dalam mendeteksi berbagai jenis cacat masih terdapat kebutuhan untuk meningkatkan deteksi pada jenis cacat tertentu seperti gelembung yang memiliki perbedaan yang halus dari bagian sekitarnya.,16,1,0,34,0.034482758620689655,0.7272727272727273,2
Armando Tirta Dwilaga_Kualifikasi.txt,permasalahan yang terjadi masalah sensitivitas terhadap cacat kecil pada gambar ban dapat diatasi dengan menggunakan algoritma convolutional neural networks cnn dengan membangun model atau kerangka kerja menggunakan keras sebuah library deep learning yang dirancang untuk mempermudah proses pengembangan dan eksperimen model jaringan saraf .,17,1,0,40,0.1875,0.7727272727272727,3
Armando Tirta Dwilaga_Kualifikasi.txt,membangun model menggunakan keras sebenarnya mendefinisikan arsitektur model dengan menambahkan lapisan lapisan yang sesuai.,18,1,1,13,0.0,0.8181818181818182,1
Armando Tirta Dwilaga_Kualifikasi.txt,lapisan lapisan tersebut akan membentuk struktur atau arsitektur dari model yang kemudian dapat dilatih dan dievaluasi.,19,1,0,16,0.0,0.8636363636363636,0
Armando Tirta Dwilaga_Kualifikasi.txt,keras menyediakan berbagai model pretrained yang dapat digunakan dengan menambahkan lapisan lapisan convolutional max pooling 2d flatten dan dense fully connected layeri yang akan membantu model untuk mempelajari fiturfitur yang lebih spesifik terkait dengan gambar ban dan meningkatkan sesitivitas terhadap cacat.,20,1,0,36,0.058823529411764705,0.9090909090909091,1
Armando Tirta Dwilaga_Kualifikasi.txt,pengembangan algoritma convolutional neural networks cnn salah satunya den gan melakukan perbandingan pada kompone nkomponen di dalam nya berdasarkan referensi sumber penelitian terdahulu sehingga membentuk perbandingan versi baru yang dibuat seperti melakukan perbandingan penggunaan layer yang sama ko nvulasi dan pooling mulai dari 3 4 5 6 layer perbandingan penggunaa n seberapa banyak jumlah epoch 20 50 100 perbandingan format splitting data 8020 602020 702010 801010 perbandingan penggunaan algoritma optimasi stochastic gradient descent sgd root mean square propagation rmsprop dan adaptive momentum adam dan perbandingan penggunaan learning rate 0.001 0.0001 dan 000001. melakukan evaluasi dan penyesuaian di mana setelah melatih model dengan kumpulan data maka harus menilai performanya menggunakan ukuran terkait seperti skor f1 akurasi presisi dan perolehan .,21,1,0,98,0.07407407407407407,0.9545454545454546,1
Armando Tirta Dwilaga_Kualifikasi.txt,sehingga meningkatkan sensitivitas terhadap cacat gambar ban dapat dicapai dengan menggabungkan teknik deteksi langsung dan tidak langsung menambahkan lebih banyak lapisan dan menggunakan model terlatih.,22,1,0,24,0.041666666666666664,1,1
Tia Haryanti_Kualifikasi.txt,berdasarkan penelitianpenelitian dalam tabel di atas menjelaskan mengenai peran dari teknologi artificial intelligence dalam mengembangkan solusi yang canggih untuk mengidentifikasi kelelahan pada pengemudi.,0,1,1,23,0.16666666666666666,1,1
Tia Haryanti_Kualifikasi.txt,melalui pemrosesan visual secara mendalam dan pemahaman pola teknologi tersebut mampu 40 mendeteksi tanda tanda kelelahan pada area mata mulut dan kepala pengemudi dengan tingkat akurasi yang semakin tinggi.,1,1,0,28,0.08333333333333333,0.9333333333333333,1
Tia Haryanti_Kualifikasi.txt,studi diatas menunjukkan bahwa terdapat potensi d alam meningkatkan keselamatan di jalan raya melalui pendekatan berbasis teknologi yang cerdas dan efektif.,2,1,0,22,0.0,0.8666666666666667,1
Tia Haryanti_Kualifikasi.txt,penelitian penelitian sejenis yang merupakan peneltian terdahulu antara lain implementasi pemanfaatan kecerdasan buatan dalam bidang teknologi infor masi untuk mendeteksi kelelahan seperti pada tahun 2019 dengan mengusulkan sistem pengenalan aktivitas pengemudi berbasis deep learning dengan akurasi 932 untuk mengenali pengemudi menjawab telepon dan 945 mengirim pesan xing y. lv c. wang h. ca o d. velenis e. wang f. y.,3,1,0,56,0.06521739130434782,0.8,1
Tia Haryanti_Kualifikasi.txt,2019. pada tahun 2020 terdapat dua penelitian yang mengusulkan deteksi kelelahan berbasis multi fitur wajah untuk meningkatkan akurasi deteksi.,4,1,1,19,0.05263157894736842,0.7333333333333334,1
Tia Haryanti_Kualifikasi.txt,algoritma yang digunakan yaitu yolov3 tiny dengan akurasi 9510 li k. go ng y. ren z.,5,1,1,17,0.0,0.6666666666666667,0
Tia Haryanti_Kualifikasi.txt,2020. serta penggunaan algoritma em cnn dengan akurasi 97913 zhao z. zhou n. zhang l. yan h. xu y. zhang z.,6,1,0,21,0.0,0.6,0
Tia Haryanti_Kualifikasi.txt,2020. pada tahun selanjutnya terdapat penelitian mengembangkan metode deteksi kelelahan pengemudi menggunakan cnn dengan parameter yang diukur yaitu posisi kepala dan mata.,7,1,0,23,0.10526315789473684,0.5,1
Tia Haryanti_Kualifikasi.txt,nilai akurasi yang didapat rata rata 8955 li x. xia j. cao l. zhang g. feng x 2021. tahun 2022 terdapat dua penelitan pengembangan sistem untuk meningkatkan akurasi deteksi kel elahan dan memperbaiki kinerja sistem.,8,1,0,33,0.06896551724137931,0.5333333333333333,2
Tia Haryanti_Kualifikasi.txt,deteksi pada kondisi siang hari saat pengemudi menggunakan kacamata memiliki nilai akurasi 98 alharbey r. dessouky m. m. sedik a. siam a. i. elaskily m. a 2022. terdapat juga kombinasi metode cnn dan sv m untuk mendeteksi kelelahan pengemudi mencapai akurasi pengujian 9965 salma anber wafaa alsaggaf wafaa shalash 2022. tahun 2023 terdapat penelitian deteksi kantuk berdasarkan perilaku pengemudi menggunakan pengukuruan fisiologis sensor galvanic sk in response gsr dengan akurasi 91 bajaj j.s.,9,1,0,62,0.07547169811320754,0.6,0
Tia Haryanti_Kualifikasi.txt,kumar n. kaushal r.k. gururaj h.l.,10,1,1,7,0.0,0.6666666666666666,0
Tia Haryanti_Kualifikasi.txt,flammini f. natarajan r 2023. penelitian terkini menunjukkan bahwa penggunaan cnn dalam pengenalan pola dan citra memiliki akurasi yang tinggi namun pengaplik asian dalam sistem deteksi dini kantuk pada kondisi pre driving masih terbatas.,11,1,0,34,0.14814814814814814,0.7333333333333333,0
Tia Haryanti_Kualifikasi.txt,kebaruan dari 41 penelitian ini terletak pada pengembangan algoritma yang dioptimalkan untuk deteksi dini kantuk dengan memanfaatkan penggabungan data citra gambar dan data fisiol ogis untuk meningkatkan keakuratan deteksi serta integrasinya dalam lingkungan pre driving belum banyak dilakukan.,12,1,0,36,0.06896551724137931,0.8,2
Tia Haryanti_Kualifikasi.txt,inovasi penelitian ini yaitu pembuatan dataset primer yang dibangun khusus untuk penelitian ini.,13,1,1,12,0.0,0.8666666666666667,2
Tia Haryanti_Kualifikasi.txt,melibatkan berbagai kelompok pengemudi dala m pengumpulan data memungkinkan sistem untuk mengidentifikasi tanda tanda kantuk dengan lebih tepat mengatasi keterbatasan dataset yang umumnya digunakan yang cenderung homogen dan terbatas.,14,1,0,28,0.14285714285714285,0.9333333333333333,0
Tia Haryanti_Kualifikasi.txt,dataset yang khusus dan beragam ini memperkuat basis data untuk pelatihan dan pengujian model yang digunakan serta meningkatkan kinerja dan reliabilitas sistem deteksi dini kantuk secara keseluruhan.,15,1,0,25,0.14285714285714285,1,1
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,"Latar belakang dalam penulisan ini adalah membangun Pemodelan Informasi ""BIM"" menjadi lebih meningkat dengan proses kolaborasi dalam industri konstruksi.",0,1,1,21,0.15,1,2
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,"Pemilik semakin membutuhkan layanan BIM dari manajer konstruksi, arsitek dan perusahaan teknik.",1,1,0,14,0.05,0.9655172413793103,0
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,"Banyak perusahaan konstruksi sekarang berinvestasi dalam teknologi ""BIM"" selama penawaran, pra konstruksi, konstruksi dan pasca konstruksi.",2,1,0,17,0.05263157894736842,0.9310344827586207,0
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,Tujuan dalam penulisan ini adalah untuk memahami penggunaan dan manfaat BIM untuk manajer konstruksi dan memeriksa BIM penjadwalan berbasis.,3,1,0,17,0.045454545454545456,0.896551724137931,0
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,"Ada dua tujuan pada penulisan ini, yaitu mengidentifikasi arus penggunaan BIM dalam Manajemen Arsitektur / Teknik / Konstruksi / Fasilitas Industri untuk lebih memahami bagaimana ""build to design"" dan ""design to build' berbasis BIM konsep dapat digunakan oleh manajer konstruksi.",4,1,0,38,0.06666666666666667,0.8620689655172413,0
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,"Kedua, fokus ditempatkan pada analisis BIM 3D dan 4D sebagai penjadwalan berbasis BIM.",5,1,0,14,0.0,0.8275862068965517,0
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,"Metode yang digunakan dalam penelitian ini adalah penelitian dilakukan melalui studi pustaka, studi kasus, dan wawancara.",6,1,0,16,0.058823529411764705,0.7931034482758621,0
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,"Pertama, penelitian mengidentifikasi penggunaan Pemodelan Informasi Bangunan untuk tahap pra konstruksi, konstruksi, dan pasca konstruksi.",7,1,0,15,0.15,0.7586206896551724,1
Kualifikasi_Andi Asnur Pranata M. H. (99219024).txt,"Kemudian, proyek diperiksa kegunaan dan manfaat BIM dalam pembangunan fasilitas penelitian.",8,1,0,13,0.05,0.7241379310344828,1
